Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
675998b7f22a1bc6a3bc71e5,53c04378fdf99b360e022d92,APPROVED,Not Applicable,2024-12-11T13:50:58.631000Z,2024-12-11T13:55:21.614000Z,2024-12-11T15:00:54.603000Z,2024-12-11T13:55:23.413692Z,263.0,CJL9IR62,4225,English,28,Female,White,United States,United States,United States,English,No,Full-Time
675998be0d352bc55c0e1455,5f2af49b7d292a45e93c896c,APPROVED,Not Applicable,2024-12-11T13:51:07.696000Z,2024-12-11T13:54:31.271000Z,2024-12-11T15:00:53.975000Z,2024-12-11T13:54:32.119731Z,204.0,CJL9IR62,663,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675998ca304b08618229bbbe,66141299ce278eb731080682,APPROVED,Not Applicable,2024-12-11T13:52:30.720000Z,2024-12-11T13:59:49.592000Z,2024-12-11T15:00:45.761000Z,2024-12-11T14:00:16.813099Z,439.0,CJL9IR62,270,English,42,Female,White,Germany,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
675998ce53062727777fb8a6,60e074644d4c7314b8dd0c41,APPROVED,Not Applicable,2024-12-11T13:51:14.933000Z,2024-12-11T13:56:06.050000Z,2024-12-11T15:01:26.873000Z,2024-12-11T13:56:07.285502Z,292.0,CJL9IR62,1081,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
675998d48b4b1f27b7fbbc48,6316ef0182fe0ccf435703e3,APPROVED,Not Applicable,2024-12-11T13:51:20.838000Z,2024-12-11T14:06:03.465000Z,2024-12-11T15:00:52.379000Z,2024-12-11T14:07:08.330906Z,883.0,CJL9IR62,1055,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675998d94674f9653167883d,5ded5559033565416fe02a77,APPROVED,Not Applicable,2024-12-11T13:51:28.786000Z,2024-12-11T14:04:14.800000Z,2024-12-11T15:00:51.667000Z,2024-12-11T14:04:39.190192Z,767.0,CJL9IR62,2464,English,48,Female,White,New Zealand,United Kingdom,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
6759990992af31816d74e862,6150e088de5e18243a46222c,APPROVED,Not Applicable,2024-12-11T13:52:13.972000Z,2024-12-11T13:55:18.929000Z,2024-12-11T15:00:46.431000Z,2024-12-11T13:55:21.728177Z,185.0,CJL9IR62,1363,English,27,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6759993fa1e43221de790eea,5c5346b553fba80001bc9662,APPROVED,Not Applicable,2024-12-11T13:53:09.957000Z,2024-12-11T14:02:11.733000Z,2024-12-11T15:00:49.029000Z,2024-12-11T14:03:32.175683Z,542.0,CJL9IR62,2193,English,72,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6759a96c7593bb36d74271f3,5ea9d8084fd4251207546151,APPROVED,Not Applicable,2024-12-11T15:02:10.103000Z,2024-12-11T15:07:06.058000Z,2024-12-11T15:09:57.811000Z,2024-12-11T15:08:32.952192Z,296.0,CJL9IR62,262,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,Scots,No,Full-Time
6759ac8093fd598447e380db,590d0c9c1211f9000142af16,APPROVED,Not Applicable,2024-12-11T15:15:18.386000Z,2024-12-11T15:19:10.127000Z,2024-12-11T15:51:24.119000Z,2024-12-11T15:19:14.874046Z,232.0,CJL9IR62,1910,English,41,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6759b6998996d635c05e22cf,61072516f83cfe7c54420fef,APPROVED,Not Applicable,2024-12-11T15:58:27.567000Z,2024-12-11T16:02:39.193000Z,2024-12-11T16:09:30.809000Z,2024-12-11T16:03:03.854622Z,252.0,CJL9IR62,199,"English, Spanish",24,Female,White,United Kingdom,United Kingdom,Spain,English,Yes,Part-Time
675abc048d9de1ecdb9dae15,59105f07a6a01d0001d65fde,APPROVED,Not Applicable,2024-12-12T10:33:44.675000Z,2024-12-12T10:37:13.453000Z,2024-12-12T10:57:26.099000Z,2024-12-12T10:38:07.673409Z,209.0,CJL9IR62,98,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
675abc0b05ef910cb6d9c701,6750d9caa6227fc1b528de1c,APPROVED,Not Applicable,2024-12-12T10:33:59.508000Z,2024-12-12T10:42:15.251000Z,2024-12-12T10:57:28.498000Z,2024-12-12T10:42:15.943451Z,496.0,CJL9IR62,3,English,43,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
675abc0c691a94aa0cbb4211,599352ad5f49420001caf919,APPROVED,Not Applicable,2024-12-12T10:33:52.462000Z,2024-12-12T10:40:41.629000Z,2024-12-12T10:57:27.702000Z,2024-12-12T10:40:42.397274Z,410.0,CJL9IR62,676,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
675abc13363689b22e08ca2d,6659cb22b8e889fe11ae56d2,AWAITING REVIEW,Not Applicable,2024-12-12T10:34:12.489000Z,2024-12-12T10:40:33.970000Z,,2024-12-12T10:40:34.674699Z,382.0,NOCODE,260,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
675abc2a396e919420c88ffe,672f061e09802f149baf47e8,APPROVED,Not Applicable,2024-12-12T10:34:29.649000Z,2024-12-12T10:43:24.978000Z,2024-12-12T10:57:29.892000Z,2024-12-12T10:43:25.881776Z,536.0,CJL9IR62,44,"English, Other",32,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
675abc2cde3b369293b08357,5a0b42e4fe645f0001e9f480,APPROVED,Not Applicable,2024-12-12T10:34:42.171000Z,2024-12-12T10:41:22.517000Z,2024-12-12T10:57:30.999000Z,2024-12-12T10:41:23.155793Z,401.0,CJL9IR62,1197,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
675abeb500cfb90061d45b1d,653bb9ac59c92c4b9f32f258,APPROVED,Not Applicable,2024-12-12T10:45:16.428000Z,2024-12-12T10:48:59.313000Z,2024-12-12T10:57:31.819000Z,2024-12-12T10:49:00.432625Z,223.0,CJL9IR62,208,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
675ae72ef2e166a501979dae,671a870c66175bebdf56e4b6,APPROVED,Not Applicable,2024-12-12T13:38:00.126000Z,2024-12-12T13:41:19.974000Z,2024-12-12T13:43:36.915000Z,2024-12-12T13:41:21.155624Z,200.0,CJL9IR62,68,English,24,Female,White,France,United Kingdom,France,French,No,Full-Time
