id,title,created,age,country,education,gender,FK_9,FK_10,FK_11,FK_12,sus_1,sus_2,sus_3,sus_4,session_id
3,Personal_info,2024-12-11 09:23:56.584668+00:00,b25_35,GB,BA,Male,Agree,Agree,Agree,Disagree,Strongly_Agree,Agree,Agree,Neutral,62a62e9de4093c6fd9dd43f0
4,Personal_info,2024-12-11 09:24:17.615908+00:00,b35_45,US,BA,Male,Strongly_Agree,Strongly_Agree,Strongly_Agree,Disagree,Strongly_Agree,Agree,Strongly_Agree,Strongly_Disagree,66a398080da27efcc3e8ecef
5,Personal_info,2024-12-11 09:27:10.080429+00:00,b25_35,GB,Doctorate,Male,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,5aed67f69457e00001054b11
6,Personal_info,2024-12-11 09:28:29.000526+00:00,b35_45,GB,High_school,Female,Agree,Agree,Agree,Disagree,Strongly_Agree,Disagree,Agree,Disagree,5e130b3f54e2f09436f73393
7,Personal_info,2024-12-11 09:29:23.576643+00:00,b25_35,GB,High_school,Female,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,5c5bea76fa36ba000139c87d
8,Personal_info,2024-12-11 09:34:23.187691+00:00,b25_35,GB,MSc,Male,Strongly_Agree,Agree,Agree,Strongly_Disagree,Agree,Neutral,Strongly_Agree,Strongly_Agree,651f3a4f8b1f6b41f425e8f2
9,Personal_info,2024-12-11 09:41:30.625398+00:00,b25_35,GB,BA,Male,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Neutral,Neutral,Strongly_Disagree,Strongly_Disagree,64526be1abfd84e77ccaeb63
10,Personal_info,2024-12-11 09:41:55.045431+00:00,b35_45,GB,Doctorate,Male,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Strongly_Agree,666f0633ccab5a7364baf7c5
11,Personal_info,2024-12-11 09:41:59.123534+00:00,b25_35,GB,BA,Female,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Agree,Agree,6658c035eacd7bcadeef89ea
12,Personal_info,2024-12-11 09:42:03.663850+00:00,b35_45,GB,MSc,Female,Agree,Agree,Agree,Disagree,Agree,Neutral,Neutral,Agree,5964a054b9153e000161710d
13,Personal_info,2024-12-11 09:42:11.144269+00:00,b18_24,GB,MSc,Male,Agree,Agree,Agree,Disagree,Agree,Neutral,Agree,Strongly_Agree,66a24d01cdcb14bc874d3ee9
14,Personal_info,2024-12-11 09:42:14.859596+00:00,b25_35,GB,BA,Male,Neutral,Neutral,Disagree,Agree,Agree,Strongly_Disagree,Strongly_Agree,Strongly_Agree,67223b79a4d01f12dc860c42
15,Personal_info,2024-12-11 09:42:25.986180+00:00,b35_45,GB,MSc,Female,Agree,Agree,Agree,Disagree,Agree,Neutral,Neutral,Strongly_Agree,5877f454127d7700018b1bdf
16,Personal_info,2024-12-11 09:43:29.759246+00:00,b35_45,GB,BA,Male,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Agree,Neutral,5bc7a4433dec25000138c626
17,Personal_info,2024-12-11 09:43:32.117448+00:00,b35_45,GB,BA,Male,Agree,Agree,Agree,Disagree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Disagree,6750d6364a372d312d35330a
18,Personal_info,2024-12-11 09:43:36.680410+00:00,b25_35,GB,BA,Male,Neutral,Disagree,Disagree,Strongly_Agree,Neutral,Neutral,Agree,Agree,6581c0d833f32d42d1790ee1
19,Personal_info,2024-12-11 09:43:45.871348+00:00,b25_35,GB,High_school,Female,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Disagree,Neutral,5ccd9718b6494d0001dee261
20,Personal_info,2024-12-11 09:44:41.248926+00:00,b35_45,GB,BA,Female,Agree,Strongly_Agree,Neutral,Disagree,Strongly_Agree,Agree,Strongly_Agree,Strongly_Agree,58fb83d9f3c0f100015d5c45
21,Personal_info,2024-12-11 09:44:44.346926+00:00,b35_45,GB,BA,Female,Agree,Agree,Agree,Disagree,Neutral,Neutral,Agree,Strongly_Agree,5de7ad0ca1a3fb7217ec3365
22,Personal_info,2024-12-11 09:45:16.491184+00:00,bover_55,GB,High_school,Female,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,653e7cda114b6a662357f026
23,Personal_info,2024-12-11 09:45:48.666207+00:00,b25_35,GB,BA,Female,Agree,Strongly_Agree,Agree,Strongly_Disagree,Agree,Neutral,Strongly_Agree,Agree,5de54842a7cb240cb3c34933
24,Personal_info,2024-12-11 09:46:05.547424+00:00,b25_35,GB,High_school,Male,Neutral,Agree,Agree,Disagree,Agree,Neutral,Neutral,Agree,6667fa049da88a68344befc2
25,Personal_info,2024-12-11 09:46:45.758922+00:00,b25_35,GB,Less_high_school,Female,Neutral,Agree,Neutral,Disagree,Disagree,Disagree,Neutral,Neutral,5a1dda5480acd8000104a12b
26,Personal_info,2024-12-11 10:05:34.822101+00:00,b25_35,GB,BA,Male,Neutral,Agree,Neutral,Disagree,Agree,Disagree,Neutral,Strongly_Disagree,66847cc7c67232fae11af5b3
27,Personal_info,2024-12-11 10:05:37.993483+00:00,b45_55,GB,BA,Male,Neutral,Neutral,Neutral,Disagree,Agree,Disagree,Agree,Agree,60dddb1b0ac9d871e7352b58
28,Personal_info,2024-12-11 10:05:47.297754+00:00,bover_55,GB,High_school,Male,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,651ab64d39658e91e9469f16
29,Personal_info,2024-12-11 10:05:50.177346+00:00,b45_55,GB,BA,Male,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly_Agree,6560d43fc84f57af66b900f8
30,Personal_info,2024-12-11 10:05:57.866123+00:00,b25_35,GB,BA,Female,Agree,Agree,Agree,Disagree,Strongly_Agree,Agree,Agree,Neutral,612cb8ab5ad60fc4504e073f
31,Personal_info,2024-12-11 10:05:59.231739+00:00,bover_55,GB,High_school,Female,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,5ea047d315537303f1e60ef9
32,Personal_info,2024-12-11 10:06:00.247498+00:00,b45_55,US,MSc,Female,Strongly_Agree,Strongly_Agree,Agree,Strongly_Disagree,Neutral,Agree,Neutral,Strongly_Agree,662953ec9eb86f144a8ff52b
33,Personal_info,2024-12-11 10:06:01.780172+00:00,b45_55,GB,MSc,Female,Agree,Agree,Agree,Disagree,Neutral,Neutral,Disagree,Strongly_Agree,5b15821c1e55760001ba20d0
34,Personal_info,2024-12-11 10:06:04.259142+00:00,b35_45,GB,MSc,Male,Agree,Agree,Agree,Strongly_Disagree,Disagree,Agree,Agree,Strongly_Agree,670e3a1047073db38ce544b0
35,Personal_info,2024-12-11 10:06:05.061714+00:00,b45_55,GB,High_school,Female,Agree,Neutral,Neutral,Disagree,Agree,Disagree,Neutral,Disagree,5693df018d93fe000dfa5733
36,Personal_info,2024-12-11 10:06:05.539790+00:00,b45_55,GB,High_school,Female,Strongly_Agree,Strongly_Agree,Strongly_Agree,Disagree,Strongly_Agree,Agree,Strongly_Agree,Neutral,63dba7f5878fe280d1be7949
37,Personal_info,2024-12-11 10:06:09.308230+00:00,b35_45,GB,MSc,Female,Neutral,Agree,Agree,Disagree,Agree,Agree,Neutral,Agree,665590d01689b3598b61e4a1
38,Personal_info,2024-12-11 10:06:32.960371+00:00,b45_55,GB,High_school,Female,Agree,Agree,Neutral,Disagree,Agree,Neutral,Agree,Disagree,6617d376619a2b4541498f2c
39,Personal_info,2024-12-11 10:07:03.783933+00:00,b25_35,GB,BA,Female,Agree,Agree,Agree,Disagree,Strongly_Agree,Neutral,Agree,Agree,65b3beb4463142ec09dfa888
40,Personal_info,2024-12-11 10:07:11.416171+00:00,b25_35,GB,MSc,Female,Agree,Agree,Agree,Disagree,Neutral,Neutral,Neutral,Agree,5fd3ae848ae14804a02b116d
41,Personal_info,2024-12-11 10:07:26.855776+00:00,b45_55,GB,BA,Female,Agree,Agree,Agree,Strongly_Disagree,Agree,Agree,Agree,Agree,5e38617987cb0602fed6d8b1
42,Personal_info,2024-12-11 10:07:57.297315+00:00,b18_24,US,BA,Male,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly_Agree,Neutral,671f853874a5d345f3ecfe19
