Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
67599799758989ebec5d8db3,5ea01b4b2d7b4d0243d93f78,APPROVED,Not Applicable,2024-12-11T13:46:11.655000Z,2024-12-11T13:51:28.464000Z,2024-12-11T14:55:30.267000Z,2024-12-11T13:51:29.227213Z,317.0,CJL9IR62,3010,English,78,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6759979a4140c631e6430653,65a3f461bfa22dde98c10436,APPROVED,Not Applicable,2024-12-11T13:46:09.541000Z,2024-12-11T13:49:33.044000Z,2024-12-11T14:55:33.178000Z,2024-12-11T13:49:36.681346Z,204.0,CJL9IR62,429,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6759979b4140c631e6430656,6742677ecc26fc2d7868aa9b,AWAITING REVIEW,Not Applicable,2024-12-11T13:46:10.507000Z,2024-12-11T13:48:28.777000Z,,2024-12-11T13:48:56.400113Z,139.0,A7d9X2Tq,37,"Cantonese, Chinese, English",21,Female,Asian,Hong Kong,United Kingdom,Hong Kong,English,Yes,Unemployed (and job seeking)
6759979b441bc62d7fd0a042,6148b49d6ac652cefd310332,APPROVED,Not Applicable,2024-12-11T13:46:14.174000Z,2024-12-11T13:50:58.834000Z,2024-12-11T14:55:57.883000Z,2024-12-11T13:50:59.557497Z,285.0,CJL9IR62,1530,English,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6759979b9f694bcec4c288e9,5f2fcda9700ba6032442db9c,APPROVED,Not Applicable,2024-12-11T13:46:10.827000Z,2024-12-11T13:50:49.618000Z,2024-12-11T14:55:28.990000Z,2024-12-11T13:50:50.372878Z,279.0,CJL9IR62,574,English,38,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6759979cbd62832087675a7b,62347ee217c402f4acae35d0,APPROVED,Not Applicable,2024-12-11T13:48:50.091000Z,2024-12-11T14:01:51.834000Z,2024-12-11T14:55:18.192000Z,2024-12-11T14:03:30.599274Z,782.0,CJL9IR62,2138,English,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6759979e8346577ce0675ab9,668fa82eb6aad7177cb29ba0,APPROVED,Not Applicable,2024-12-11T13:46:10.819000Z,2024-12-11T13:49:37.378000Z,2024-12-11T14:55:31.612000Z,2024-12-11T13:49:39.137252Z,207.0,CJL9IR62,333,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6759979e8affd2d94bb05d3c,5983095e9bf4fe0001071115,APPROVED,Not Applicable,2024-12-11T13:46:19.441000Z,2024-12-11T13:50:06.631000Z,2024-12-11T14:56:03.079000Z,2024-12-11T13:50:07.274882Z,228.0,CJL9IR62,2413,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
675997a0304b08618229bb88,66967073cb094a7cac299bab,APPROVED,Not Applicable,2024-12-11T13:46:15.952000Z,2024-12-11T13:50:15.148000Z,2024-12-11T14:55:25.095000Z,2024-12-11T13:50:15.828614Z,240.0,CJL9IR62,146,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675997a0c57ea255e0bc71bf,664e835c732628231a08fff5,APPROVED,Not Applicable,2024-12-11T13:46:14.336000Z,2024-12-11T13:52:04.434000Z,2024-12-11T14:55:26.606000Z,2024-12-11T13:52:05.221524Z,351.0,CJL9IR62,692,English,30,Female,White,United States,United States,United States,English,No,Part-Time
675997a1066e81a59cc7aa7d,62d2c9d825a0449c13aa42cc,APPROVED,Not Applicable,2024-12-11T13:47:18.200000Z,2024-12-11T13:51:58.602000Z,2024-12-11T14:55:21.868000Z,2024-12-11T13:51:59.345529Z,281.0,CJL9IR62,1213,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6759980b5045602b60d91cee,67404f26b8b62027f2e94de6,APPROVED,Not Applicable,2024-12-11T13:49:21.228000Z,2024-12-11T13:53:09.256000Z,2024-12-11T14:56:08.889000Z,2024-12-11T13:53:09.963468Z,229.0,CJL9IR62,56,English,36,Male,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,Full-Time
6759995e223dd902f1d96b0d,646dc9848e53ff1705d8c9c5,APPROVED,Not Applicable,2024-12-11T13:53:41.647000Z,2024-12-11T14:02:52.287000Z,2024-12-11T14:55:14.152000Z,2024-12-11T14:03:34.536655Z,551.0,CJL9IR62,866,English,49,Female,Other,United States,United Kingdom,United States,English,DATA_EXPIRED,Other
6759a8fd6104cdc521b2c420,66cf368865143e842d98389d,APPROVED,Not Applicable,2024-12-11T15:00:19.829000Z,2024-12-11T15:04:01.115000Z,2024-12-11T15:08:23.611000Z,2024-12-11T15:04:02.174887Z,222.0,CJL9IR62,329,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
