id,title,created,age,country,education,gender,FK_9,FK_10,FK_11,FK_12,sus_1,sus_2,sus_3,sus_4,session_id
40,Personal_info,2024-12-10 18:25:21.823187+00:00,b18_24,US,MSc,Female,Agree,Neutral,Agree,Disagree,Agree,Neutral,Strongly_Agree,Strongly_Agree,66859847921f89ca3054d41f
41,Personal_info,2024-12-10 18:25:31.617982+00:00,bover_55,GB,High_school,Female,Neutral,Agree,Agree,Disagree,Agree,Neutral,Agree,Agree,59eb2cc98c371000010bb196
42,Personal_info,2024-12-10 18:25:32.637359+00:00,b35_45,GB,High_school,Male,Agree,Strongly_Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,60be1ea6b06c026c3531e0f5
43,Personal_info,2024-12-10 18:25:35.197428+00:00,b18_24,GB,High_school,Male,Strongly_Disagree,Strongly_Disagree,Agree,Neutral,Strongly_Disagree,Agree,Strongly_Disagree,Agree,672aaa9f86c28a08d0a98d45
44,Personal_info,2024-12-10 18:25:43.402348+00:00,bover_55,GB,High_school,Female,Agree,Agree,Agree,Strongly_Disagree,Agree,Agree,Agree,Strongly_Agree,5ec99f86f5c1124c0c518fa9
45,Personal_info,2024-12-10 18:25:59.092878+00:00,b45_55,GB,High_school,Female,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Strongly_Agree,Agree,Agree,Neutral,65a31cba297bacfcc92dd461
46,Personal_info,2024-12-10 18:26:00.789847+00:00,b25_35,GB,BA,Female,Agree,Agree,Agree,Strongly_Disagree,Agree,Strongly_Agree,Agree,Agree,5fb57dbe9b5a180a294aeb6e
47,Personal_info,2024-12-10 18:26:02.749825+00:00,b35_45,GB,BA,Female,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Agree,Neutral,5cb9bdde3eb01800129f81d7
48,Personal_info,2024-12-10 18:26:03.691749+00:00,b18_24,GB,High_school,Female,Agree,Neutral,Agree,Disagree,Agree,Agree,Neutral,Agree,667dbf0273d123722d4eb347
49,Personal_info,2024-12-10 18:26:06.454840+00:00,bover_55,GB,Not,Female,Neutral,Disagree,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,6306ae3d2b596900d1f503b8
