id,title,created,age,country,education,gender,FK_9,FK_10,FK_11,FK_12,sus_1,sus_2,sus_3,sus_4,session_id
4,Personal_info,2024-12-10 15:23:18.754665+00:00,b35_45,GB,BA,Male,Agree,Strongly_Agree,Agree,Strongly_Disagree,Agree,Neutral,Disagree,Agree,55dd87ed50a1f7001190e563
5,Personal_info,2024-12-10 15:23:40.541348+00:00,b45_55,GB,MSc,Male,Neutral,Agree,Agree,Disagree,Agree,Neutral,Strongly_Agree,Agree,6713a6a34b872f10e42e1502
6,Personal_info,2024-12-10 15:26:53.235302+00:00,b18_24,GB,BA,Female,Agree,Agree,Agree,Disagree,Neutral,Disagree,Disagree,Agree,663dd8f8001a4460c977b1b7
7,Personal_info,2024-12-10 15:29:53.089253+00:00,b45_55,GB,BA,Female,Agree,Agree,Agree,Strongly_Disagree,Strongly_Disagree,Strongly_Disagree,Strongly_Disagree,Agree,59e71a3b1ac65d0001eb47ac
8,Personal_info,2024-12-10 15:31:19.379861+00:00,b45_55,GB,High_school,Female,Neutral,Agree,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,59e91504be399f0001e4a072
9,Personal_info,2024-12-10 15:49:06.294892+00:00,b25_35,GB,BA,Female,Neutral,Agree,Neutral,Disagree,Agree,Disagree,Agree,Neutral,59712abaafd8a4000160ff35
10,Personal_info,2024-12-10 15:49:19.691759+00:00,b18_24,GB,BA,Female,Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Agree,Neutral,Disagree,Neutral,66d75c8fd92ceabf89754ce7
11,Personal_info,2024-12-10 15:49:21.108927+00:00,b18_24,US,High_school,Female,Neutral,Agree,Agree,Disagree,Agree,Disagree,Neutral,Agree,65a71e97ef9e5d465ec074ef
12,Personal_info,2024-12-10 15:49:27.081989+00:00,b18_24,US,BA,Female,Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Strongly_Agree,Agree,Strongly_Agree,Disagree,610ab785360bcd633fb5b0d6
13,Personal_info,2024-12-10 15:49:31.606366+00:00,b45_55,US,High_school,Female,Neutral,Neutral,Neutral,Agree,Neutral,Disagree,Neutral,Agree,66ab9280123ea5f0635d4785
14,Personal_info,2024-12-10 15:49:34.882157+00:00,b25_35,GB,BA,Female,Agree,Agree,Agree,Strongly_Disagree,Agree,Neutral,Agree,Agree,55c3b47dfdf99b52bdba86da
15,Personal_info,2024-12-10 15:49:51.518965+00:00,b35_45,GB,BA,Female,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Strongly_Agree,Neutral,Agree,Agree,674ca2f2b42dd96dc2f71707
16,Personal_info,2024-12-10 15:49:54.113391+00:00,b25_35,GB,BA,Female,Agree,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Agree,5c9a19cdd9540400018186e1
17,Personal_info,2024-12-10 15:50:02.086098+00:00,b35_45,GB,BA,Female,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Agree,Neutral,Neutral,Disagree,60b0f00d76201e617923f93f
18,Personal_info,2024-12-10 15:50:22.089180+00:00,b25_35,US,High_school,Female,Agree,Agree,Agree,Disagree,Strongly_Agree,Neutral,Agree,Strongly_Agree,5881a94114cf18000105243a
19,Personal_info,2024-12-10 15:50:30.775804+00:00,b35_45,US,BA,Female,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Agree,Neutral,Agree,Disagree,5c7010404a99c6000139851e
20,Personal_info,2024-12-10 15:50:35.261460+00:00,b35_45,GB,High_school,Male,Neutral,Agree,Disagree,Agree,Agree,Disagree,Agree,Neutral,5e9dbe118571130e9056e024
21,Personal_info,2024-12-10 15:50:37.720584+00:00,b25_35,GB,Doctorate,Male,Agree,Agree,Agree,Strongly_Disagree,Agree,Neutral,Agree,Strongly_Agree,6658cde9ca426e0ee4f620b4
22,Personal_info,2024-12-10 15:50:39.053909+00:00,b18_24,GB,BA,Male,Agree,Agree,Agree,Disagree,Agree,Neutral,Disagree,Neutral,5e8b70bd6246300465f12911
23,Personal_info,2024-12-10 15:50:42.111709+00:00,b18_24,GB,BA,Female,Neutral,Agree,Neutral,Neutral,Agree,Disagree,Neutral,Agree,5c521644e8fee700012f4206
24,Personal_info,2024-12-10 15:50:48.332684+00:00,bover_55,GB,High_school,Female,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Agree,5e15d85bd62abeba42692ed3
25,Personal_info,2024-12-10 15:50:54.322471+00:00,b45_55,GB,BA,Male,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,63469b33c8cdbd6d3067c28b
26,Personal_info,2024-12-10 15:50:55.613601+00:00,b18_24,GB,BA,Female,Agree,Strongly_Agree,Agree,Strongly_Disagree,Agree,Agree,Neutral,Agree,6085a4cc5f5f9ba1a3bfd785
